qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
59,ablation_no_rerank,"Năm 2024, điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) là bao nhiêu?","Theo dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2024 là 22 điểm.","| nam | diem |
| --- | --- |
| 2024 | 22.0 |","[""   ma_nganh                                        ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2024  22.0  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,17.336,0.215,0.75,0.7416972854153475
60,ablation_no_rerank,Ngành Công nghệ Kỹ thuật in (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Ngành Công nghệ Kỹ thuật in (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 22.1 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,10.844,0.208,0.0,0.0
61,ablation_no_rerank,Điểm chuẩn ngành Công nghệ may (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ may (đào tạo bằng tiếng Việt) năm 2025 là 22 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,12.478,0.217,0.0,0.0
62,ablation_no_rerank,"Năm 2023, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) trong năm 2023 là 22.3 điểm.,"| ma_nganh | ten_nganh | diem | nam |
|---|---|---|---|
| 7520117V | Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 22.3 | 2023 |","[""   ma_nganh                               ten_nganh  diem   nam\n0  7520117V  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  22.3  2023""]",[],text2sql,14.263,0.223,1.0,0.8050658724523635
63,ablation_no_rerank,Ngành Kỹ nghệ gỗ và nội thất (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Kỹ nghệ gỗ và nội thất (đào tạo bằng tiếng Việt) năm 2025 là 21.1 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kỹ nghệ gỗ và nội thất (đào tạo bằng tiếng Việt) | 2025 | 21.1 |","[""   ma_nganh                                         ten_nganh   nam  diem                     khoa\n0  7549002V  Kỹ nghệ gỗ và nội thất (đào tạo bằng tiếng Việt)  2025  21.1  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,14.487,0.218,1.0,0.8232518800497877
64,ablation_no_rerank,Cho tôi biết điểm chuẩn ngành Kiến trúc (đào tạo bằng tiếng Việt) năm 2025?,"Theo bảng điểm chuẩn, ngành Kiến trúc (đào tạo bằng tiếng Việt) năm 2025 lấy 21.75 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580101V | Kiến trúc (đào tạo bằng tiếng Việt) | 2025 | 21.75 | KHOA XÂY DỰNG |","[""   ma_nganh                            ten_nganh   nam   diem           khoa\n0  7580101V  Kiến trúc (đào tạo bằng tiếng Việt)  2025  21.75  KHOA XÂY DỰNG""]",[],text2sql,12.674,0.221,1.0,0.8137098889478495
65,ablation_no_rerank,"Năm 2024, ngành Thiết kế đồ họa (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Thiết kế đồ họa (CTĐT Tiếng Việt) trong năm 2024 lấy 26.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7210403V | Thiết kế đồ họa (CTĐT Tiếng Việt) | 2024 | 26.5 | KHOA IN VÀ TRUYỀN THÔNG |","[""   ma_nganh                          ten_nganh   nam  diem                     khoa\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2024  26.5  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,14.72,0.205,1.0,0.8207419432954102
66,ablation_no_rerank,Ngành Kiến trúc nội thất (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn bao nhiêu?,Điểm trúng tuyển ngành Kiến trúc nội thất (đào tạo bằng tiếng Việt) năm 2025 là 21.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem]\nIndex: []""]",[],text2sql,10.365,0.203,0.0,0.0
67,ablation_no_rerank,Ngành Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) năm 2025 là 22.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580205V | Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) | 2025 | 22.5 | KHOA XÂY DỰNG |","[""   ma_nganh                                                          ten_nganh   nam  diem           khoa\n0  7580205V  Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,15.092,0.217,1.0,0.820416597919898
68,ablation_no_rerank,"Năm 2023, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) là bao nhiêu?","Theo dữ liệu tuyển sinh, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2023 là 20.5 điểm.",20.5,"[""   ma_nganh                                ten_nganh   nam  diem                     khoa\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2023  20.5  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,12.509,0.216,1.0,0.7257835290026895
69,ablation_no_rerank,Ngành Quản lý xây dựng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm trúng tuyển ngành Quản lý xây dựng (đào tạo bằng tiếng Việt) năm 2025 là 22.5 điểm.","| ma_nganh | ten_nganh                                   | nam  | diem | khoa         |
|---------:|----------------------------------------------|-----:|-----:|--------------|
| 7580302V | Quản lý xây dựng (đào tạo bằng tiếng Việt)   | 2025 | 22.5 | KHOA XÂY DỰNG |","[""    ma_nganh                                            ten_nganh   nam  diem           khoa\n0  7580302BP  Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước)  2025  22.5  KHOA XÂY DỰNG\n1   7580302V           Quản lý xây dựng (đào tạo bằng tiếng Việt)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,13.09,0.203,1.0,0.8283037491353177
70,ablation_no_rerank,Điểm chuẩn ngành Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,Ngành Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 23.35 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) | 2025 | 23.35 |","[""   ma_nganh                                            ten_nganh   nam   diem                        khoa\n0  7810202V  Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt)  2025  23.35  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,17.89,0.218,1.0,0.8972141297954183
71,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) năm 2025?,Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) năm 2025 là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7840110V | Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) | 2025 | 22.0 | KHOA XÂY DỰNG |","[""   ma_nganh                                              ten_nganh   nam  diem           khoa\n0  7840110V  Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt)  2025  22.0  KHOA XÂY DỰNG""]",[],text2sql,15.041,0.21,1.0,0.8332081985330242
72,ablation_no_rerank,"Năm 2024, điểm chuẩn ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) là bao nhiêu?",Điểm trúng tuyển ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) năm 2024 là 21.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580205V | Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) | 2024 | 21.55 | KHOA XÂY DỰNG |","[""   ma_nganh                                                  ten_nganh   nam   diem           khoa\n0  7580205V  Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  2024  21.55  KHOA XÂY DỰNG""]",[],text2sql,15.017,0.216,1.0,0.8101439967216585
73,ablation_no_rerank,Ngành Môi trường và Phát triển bền vững năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển chương trình đào tạo Môi trường và Phát triển bền vững năm 2025 là 21.25 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Chương trình đào tạo Môi trường và Phát triển bền vững (thuộc ngành Quản lý tài nguyên & môi trường) (đào tạo bằng tiếng Việt) | 2025 | 21.25 |","[""   ma_nganh                                                                                                                       ten_nganh   nam   diem                                 khoa\n0  7850101V  Chương trình đào tạo Môi trường và Phát triển bền vững (thuộc ngành Quản lý tài nguyên & môi trường) (đào tạo bằng tiếng Việt)  2025  21.25  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.205,0.224,1.0,0.8397360860472399
74,ablation_no_rerank,Điểm chuẩn ngành Công nghệ thông tin (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ thông tin (đào tạo bằng tiếng Anh) năm 2025 là 26.4 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7480201A | Công nghệ thông tin (đào tạo bằng tiếng Anh) | 2025 | 26.4 |","[""   ma_nganh                                     ten_nganh   nam  diem\n0  7480201A  Công nghệ thông tin (đào tạo bằng tiếng Anh)  2025  26.4""]",[],text2sql,15.012,0.205,1.0,0.8246385292298525
75,ablation_no_rerank,"Năm 2022, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Điểm trúng tuyển ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) năm 2022 là 17 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""                                ten_nganh   nam  diem\n0  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  2022  17.0""]",[],text2sql,14.106,0.212,1.0,0.7992524840355276
76,ablation_no_rerank,Ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) năm 2025 là 26.2 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480108V | Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) | 2025 | 26.2 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                              ten_nganh   nam  diem                 khoa\n0  7480108V  Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt)  2025  26.2  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,19.559,0.218,1.0,0.8373198026798369
77,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025 là 24.15 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205A | Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) | 2025 | 24.15 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                         ten_nganh   nam   diem                  khoa\n0  7510205A  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh)  2025  24.15  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.099,0.228,1.0,0.8435371965788997
78,ablation_no_rerank,"Năm 2023, điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) năm 2023 là 27.2 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7140231V | Sư phạm tiếng Anh (CTĐT Tiếng Việt) | 2023 | 27.2 | KHOA NGOẠI NGỮ |","[""   ma_nganh                            ten_nganh   nam  diem            khoa\n0  7140231V  Sư phạm tiếng Anh (CTĐT Tiếng Việt)  2023  27.2  KHOA NGOẠI NGỮ""]",[],text2sql,14.919,0.206,1.0,0.7995783684325858
79,ablation_no_rerank,Ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 là 23.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205N | Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) | 2025 | 23.55 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                          ten_nganh   nam   diem                  khoa\n0  7510205N  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)  2025  23.55  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,21.625,0.204,1.0,0.8457135748110313
80,ablation_no_rerank,"Điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 có điểm trúng tuyển là 26.75 điểm.","| ma_nganh  | ten_nganh                                                              | nam  | diem  | khoa                      |
|----------:|-------------------------------------------------------------------------|------:|------:|---------------------------|
| 7510301V  | Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt)             | 2025 | 26.75 | KHOA ĐIỆN - ĐIỆN TỬ |","[""    ma_nganh                                                            ten_nganh   nam   diem                 khoa\n0   7510301A            Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)  2025  24.25  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510301BP  Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước)  2025  23.50  KHOA ĐIỆN - ĐIỆN TỬ\n2   7510301V           Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt)  2025  26.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,20.065,0.201,1.0,0.8071570076894113
81,ablation_no_rerank,"Năm 2022, ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2022 là 20.75 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) | 2022 | 20.75 |","[""   ma_nganh                                                ten_nganh   nam   diem\n0  7510302N  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật)  2022  20.75""]",[],text2sql,17.264,0.226,1.0,0.8219874512620052
82,ablation_no_rerank,Ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 là 23.64 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---:|---|---:|---:|
| 7510201A | Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) | 2025 | 23.64 |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem\n0    7510201A                                                          Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh)  2025  23.64\n1  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37""]",[],text2sql,13.005,0.24,1.0,0.8346031540024068
83,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 25 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) | 2025 | 25.0 |","[""   ma_nganh                                               ten_nganh   nam  diem                     khoa\n0  7510203A  Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh)  2025  25.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.033,0.229,1.0,0.8151405996314338
84,ablation_no_rerank,"Năm 2024, ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Điểm trúng tuyển ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2024 là 24.57 điểm.,"| ten_nganh | diem |
|---|---:|
| Ngôn ngữ Anh (CTĐT Tiếng Việt) | 24.57 |","[""                        ten_nganh   diem\n0  Ngôn ngữ Anh (CTĐT Tiếng Việt)  24.57""]",[],text2sql,15.539,0.218,1.0,0.8409481562595694
85,ablation_no_rerank,Ngành Cơ khí – Tự động Hóa (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn của chương trình đào tạo Cơ khí – Tự động Hóa năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201TDA | Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh) | 2025 | 23.37 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem                     khoa\n0  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,18.11,0.213,1.0,0.8202567543759168
86,ablation_no_rerank,Điểm chuẩn ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,"Theo dữ liệu tuyển sinh, ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 lấy 22.8 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510202A | Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                       ten_nganh   nam  diem                     khoa\n0  7510202A  Công nghệ chế tạo máy (đào tạo bằng tiếng Anh)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,19.83,0.232,1.0,0.8846552921325492
87,ablation_no_rerank,"Năm 2023, điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) là bao nhiêu?",Điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) vào năm 2023 là 25.98 điểm.,"| nam  | diem  |
|------|-------:|
| 2023 | 25.98 |","[""    nam  ma_nganh                             ten_nganh   diem\n0  2023  7480201A  Công nghệ thông tin (CTĐT Tiếng Anh)  25.98""]",[],text2sql,16.573,0.211,1.0,0.7980086431572692
88,ablation_no_rerank,Ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 là 22.8 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510202N | Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                        ten_nganh   nam  diem                     khoa\n0  7510202N  Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.077,0.221,1.0,0.8809099262540578
89,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025?,Điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025 là 23.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510406V | Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) | 2025 | 23.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                                ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt)  2025  23.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,13.932,0.234,1.0,0.8268071574471323
90,ablation_no_rerank,"Năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) có mức điểm chuẩn là 18.7 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) | 2022 | 18.7 |","[""   ma_nganh                                   ten_nganh   nam  diem                  khoa\n0  7510206V  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  2022  18.7  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,13.662,0.212,1.0,0.9034052516646028
91,ablation_no_rerank,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 là 23 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510302N | Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) | 2025 | 23.0 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                          ten_nganh   nam  diem                 khoa\n0  7510302N  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật)  2025  23.0  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,16.295,0.214,1.0,0.8699145088116813
92,ablation_no_rerank,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là 25.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510303A | Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) | 2025 | 25.75 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                              ten_nganh   nam   diem                 khoa\n0  7510303A  Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh)  2025  25.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,16.206,0.218,1.0,0.9112275032388921
93,ablation_no_rerank,"Năm 2023, điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) trong năm 2023 là 27 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt) | 2023 | 27.0 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2023  27.0  KHOA KINH TẾ""]",[],text2sql,17.369,0.21,1.0,0.8316621389976957
94,ablation_no_rerank,Ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 là 27.65 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510605V | Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) | 2025 | 27.65 | KHOA KINH TẾ |","[""    ma_nganh                                                               ten_nganh   nam   diem          khoa\n0  7510605BP  Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước)  2025  25.00  KHOA KINH TẾ\n1   7510605V           Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt)  2025  27.65  KHOA KINH TẾ""]",[],text2sql,12.186,0.207,1.0,0.8397938069794506
95,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025?,Điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025 là 24.55 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,13.646,0.208,0.0,0.0
96,ablation_no_rerank,"Năm 2024, ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) năm 2024 có điểm trúng tuyển là 24.4 điểm.,"| ten_nganh | ma_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) | 7510206N | 2024 | 24.4 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""                                     ten_nganh  ma_nganh   nam  diem                  khoa\n0   Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  7510206V  2024  24.4  KHOA CƠ KHÍ ĐỘNG LỰC\n1  Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật)  7510206N  2024  24.4  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.98,0.231,1.0,0.9260827665065688
