qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
77,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025 là 24.15 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205A | Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) | 2025 | 24.15 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                         ten_nganh   nam   diem                  khoa\n0  7510205A  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh)  2025  24.15  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,22.878,0.512,1.0,0.8403284242283365
78,our_rag,"Năm 2023, điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) năm 2023 là 27.2 điểm.,"| ma_nganh | ten_nganh | diem | nam |
|---|---|---:|---|
| 7140231V | Sư phạm tiếng Anh (CTĐT Tiếng Việt) | 27.2 | 2023 |","[""   ma_nganh                            ten_nganh  diem   nam\n0  7140231V  Sư phạm tiếng Anh (CTĐT Tiếng Việt)  27.2  2023""]",[],text2sql,16.009,0.334,1.0,0.7981672796338538
79,our_rag,Ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 là 23.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205N | Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) | 2025 | 23.55 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                          ten_nganh   nam   diem                  khoa\n0  7510205N  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)  2025  23.55  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,13.524,0.341,1.0,0.8505806045446908
80,our_rag,"Điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 có điểm trúng tuyển là 26.75 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) | 2025 | 26.75 |","[""    ma_nganh                                                            ten_nganh   nam   diem                 khoa\n0   7510301A            Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)  2025  24.25  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510301BP  Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước)  2025  23.50  KHOA ĐIỆN - ĐIỆN TỬ\n2   7510301V           Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt)  2025  26.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,19.062,0.338,1.0,0.8296139773908373
81,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2022 là 20.75 điểm.","| diem |
|------|
| 20.75 |","[""    diem\n0  20.75""]",[],text2sql,17.488,0.227,0.5,0.7515361624001174
82,our_rag,Ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 là 23.64 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---:|---|
| 7510201A | Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) | 23.64 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""     ma_nganh                                                                                                   ten_nganh   diem                     khoa\n0    7510201A                                                          Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh)  23.64  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.821,0.216,1.0,0.7943301774292006
83,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 25 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510203A | Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) | 2025 | 25.0 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                               ten_nganh   nam  diem                     khoa\n0  7510203A  Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh)  2025  25.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.456,0.229,1.0,0.9078998797560468
84,our_rag,"Năm 2024, ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Điểm trúng tuyển ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2024 là 24.57 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7220201V | Ngôn ngữ Anh (CTĐT Tiếng Việt) | 24.57 |","[""   ma_nganh                       ten_nganh   diem\n0  7220201V  Ngôn ngữ Anh (CTĐT Tiếng Việt)  24.57""]",[],text2sql,16.765,0.336,1.0,0.7903717253503938
85,our_rag,Ngành Cơ khí – Tự động Hóa (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn của chương trình đào tạo Cơ khí – Tự động Hóa năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510201TDA | Chương trình đào tạo Cơ khí – Tự động Hóa (đào tạo bằng tiếng Anh) | 2025 | 23.37 |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem\n0  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37""]",[],text2sql,18.516,0.337,1.0,0.8196302974434464
86,our_rag,Điểm chuẩn ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,"Theo dữ liệu tuyển sinh, ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 lấy 22.8 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510202A | Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                       ten_nganh   nam  diem                     khoa\n0  7510202A  Công nghệ chế tạo máy (đào tạo bằng tiếng Anh)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.212,0.393,1.0,0.8354002741171641
87,our_rag,"Năm 2023, điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) là bao nhiêu?",Điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) vào năm 2023 là 25.98 điểm.,"| diem |
|------|
| 25.98 |","[""    diem\n0  25.98""]",[],text2sql,14.651,0.209,1.0,0.7405856184265417
88,our_rag,Ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 là 22.8 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510202N | Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                        ten_nganh   nam  diem                     khoa\n0  7510202N  Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,13.771,0.323,1.0,0.8438573923740885
89,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025?,Điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025 là 23.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510406V | Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) | 2025 | 23.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                                ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt)  2025  23.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.915,0.216,1.0,0.8268071574471323
90,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) có mức điểm chuẩn là 18.7 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) | 2022 | 18.7 |","[""   ma_nganh                                   ten_nganh   nam  diem                  khoa\n0  7510206V  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  2022  18.7  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.589,0.338,1.0,0.8255903419980837
91,our_rag,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 là 23 điểm.","| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7510302N | Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) | 23.0 |","[""   ma_nganh                                                          ten_nganh  diem\n0  7510302N  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật)  23.0""]",[],text2sql,18.832,0.202,1.0,0.8424578246067909
92,our_rag,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là 25.75 điểm.,"| Ngành | Năm | Điểm chuẩn |
|---|---:|---:|
| Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) | 2025 | 25.75 |","[""   ma_nganh                                                              ten_nganh   nam   diem                 khoa\n0  7510303A  Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh)  2025  25.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.338,0.397,1.0,0.839163489457125
93,our_rag,"Năm 2023, điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) trong năm 2023 là 27 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt) | 2023 | 27.0 |","[""   ma_nganh                             ten_nganh   nam  diem\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2023  27.0""]",[],text2sql,12.33,0.639,1.0,0.8482911605397284
94,our_rag,Ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 là 27.65 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | --- | --- | --- |
| 7510605V | Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) | 2025 | 27.65 | KHOA KINH TẾ |","[""    ma_nganh                                                               ten_nganh   nam   diem          khoa\n0  7510605BP  Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước)  2025  25.00  KHOA KINH TẾ\n1   7510605V           Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt)  2025  27.65  KHOA KINH TẾ""]",[],text2sql,19.018,0.335,1.0,0.8463427138894017
95,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025?,Điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025 là 24.55 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,13.271,0.198,0.0,0.0
96,our_rag,"Năm 2024, ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) năm 2024 có điểm trúng tuyển là 24.4 điểm.,"| ma_nganh | ten_nganh | diem |
|---:|---|---:|
| 7510206N | Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) | 24.4 |","[""   ma_nganh                                    ten_nganh  diem\n0  7510206N  Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật)  24.4""]",[],text2sql,13.159,0.203,1.0,0.8417351992849341
97,our_rag,Ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 là 22.15 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7520212A | Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) | 2025 | 22.15 |","[""   ma_nganh                                                  ten_nganh   nam   diem\n0  7520212A  Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh)  2025  22.15""]",[],text2sql,15.553,0.361,1.0,0.7979464305068321
98,our_rag,Điểm chuẩn ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là 22 điểm.,"| ma_nganh | ten_nganh | diem | khoa |
|---|---|---|---|
| 7540101A | Công nghệ thực phẩm (đào tạo bằng tiếng Anh) | 22.0 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                     ten_nganh  diem                                 khoa\n0  7540101A  Công nghệ thực phẩm (đào tạo bằng tiếng Anh)  22.0  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,18.901,0.235,1.0,0.7968636616725476
99,our_rag,"Năm 2023, ngành Kế toán (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Ngành Kế toán (CTĐT Tiếng Việt) năm 2023 có điểm chuẩn trúng tuyển là 26 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 2023 | 26.0 | KHOA KINH TẾ |","[""   ma_nganh                  ten_nganh   nam  diem          khoa\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  2023  26.0  KHOA KINH TẾ""]",[],text2sql,16.956,0.218,1.0,0.8174788174288364
100,our_rag,"Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 là 24.25 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510301A | Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) | 2025 | 24.25 |","[""   ma_nganh                                                         ten_nganh   nam   diem                 khoa\n0  7510301A         Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)  2025  24.25  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510302A  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh)  2025  24.20  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,22.595,0.495,1.0,0.8450911438678331
101,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 24.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510401A | Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) | 2025 | 24.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                            ten_nganh   nam  diem                                 khoa\n0  7510401A  Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh)  2025  24.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,18.788,0.216,1.0,0.8286554695214194
102,our_rag,"Năm 2024, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo thông tin tuyển sinh, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn là 24.2 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510601V | Quản lý công nghiệp (CTĐT Tiếng Việt) | 2024 | 24.2 | KHOA KINH TẾ |","[""   ma_nganh                              ten_nganh   nam  diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.2  KHOA KINH TẾ""]",[],text2sql,14.535,0.227,1.0,0.8172441678683184
103,our_rag,Ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 được công bố là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510601A | Quản lý công nghiệp (đào tạo bằng tiếng Anh) | 2025 | 22.0 | KHOA KINH TẾ |","[""    ma_nganh                                               ten_nganh   nam  diem          khoa\n0   7510601A            Quản lý công nghiệp (đào tạo bằng tiếng Anh)  2025  22.0  KHOA KINH TẾ\n1  7510601BP  Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước)  2025  22.0  KHOA KINH TẾ\n2   7510601V           Quản lý công nghiệp (đào tạo bằng tiếng Việt)  2025  24.6  KHOA KINH TẾ""]",[],text2sql,13.993,0.363,1.0,0.8411187746137004
104,our_rag,Điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là 22.27 điểm.","| ten_nganh | nam | diem |
|---|---|---|
| Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) | 2025 | 22.27 |","[""   ma_nganh                                                        ten_nganh   nam   diem\n0  7510106V  Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt)  2025  22.27""]",[],text2sql,15.435,0.221,1.0,0.835612148561708
105,our_rag,"Năm 2022, ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 17 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7549002V | Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""   ma_nganh                                 ten_nganh   nam  diem\n0  7549002V  Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  2022  17.0""]",[],text2sql,19.935,0.232,1.0,0.8185089221237657
106,our_rag,Ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.6 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.6 |","[""    ma_nganh                                                   ten_nganh   nam  diem                  khoa\n0  7510205BP  Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước)  2025  23.6  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,23.753,0.214,1.0,0.8921258611155047
107,our_rag,"Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm chuẩn là 23.5 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510301BP | Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.5 | KHOA ĐIỆN - ĐIỆN TỬ |","[""    ma_nganh                                                            ten_nganh   nam  diem                 khoa\n0  7510301BP  Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước)  2025  23.5  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,18.93,0.213,1.0,0.8604028802869558
108,our_rag,"Năm 2023, ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) vào năm 2023 là 27.25 điểm.,"| ma_nganh | ten_nganh | diem | khoa |
| --- | --- | --- | --- |
| 7340120V | Kinh doanh Quốc tế (CTĐT Tiếng Việt) | 27.25 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   diem          khoa\n0  7340120V  Kinh doanh Quốc tế (CTĐT Tiếng Việt)  27.25  KHOA KINH TẾ""]",[],text2sql,16.715,0.201,1.0,0.7643202591343776
109,our_rag,Ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25.45 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510303BP | Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) | 2025 | 25.45 | KHOA ĐIỆN - ĐIỆN TỬ |","[""    ma_nganh                                                                        ten_nganh   nam   diem                 khoa\n0  7510303BP  Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước)  2025  25.45  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,18.658,0.503,1.0,0.8892265931621389
110,our_rag,Điểm chuẩn ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,"Theo thông tin, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25 điểm.","| ma_nganh | ten_nganh | khoa | nam | diem |
|---|---|---|---:|---:|
| 7510605BP | Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) | KHOA KINH TẾ | 2025 | 25.0 |","[""    ma_nganh                                                               ten_nganh          khoa   nam  diem\n0  7510605BP  Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước)  KHOA KINH TẾ  2025  25.0""]",[],text2sql,20.475,0.209,1.0,0.8559110056506115
111,our_rag,"Năm 2024, ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2024 có điểm trúng tuyển là 25.4 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7480108A | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) | 25.4 |","[""   ma_nganh                                     ten_nganh  diem\n0  7480108A  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  25.4""]",[],text2sql,15.967,0.209,1.0,0.7783246432715276
112,our_rag,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm trúng tuyển là 22.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580302BP | Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) | 2025 | 22.5 | KHOA XÂY DỰNG |","[""    ma_nganh                                            ten_nganh   nam  diem           khoa\n0  7580302BP  Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,17.268,0.206,1.0,0.8521992389807306
113,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025 là 22.3 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510206A | Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) | 2025 | 22.3 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                          ten_nganh   nam  diem                  khoa\n0  7510206A  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh)  2025  22.3  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.943,0.219,1.0,0.8881099327590727
114,our_rag,"Năm 2022, ngành Thiết kế đồ họa (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, điểm trúng tuyển của ngành Thiết kế đồ họa (CTĐT Tiếng Việt) là 24.5 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7210403V | Thiết kế đồ họa (CTĐT Tiếng Việt) | 2022 | 24.5 |","[""   ma_nganh                          ten_nganh   nam  diem\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2022  24.5""]",[],text2sql,15.357,0.218,1.0,0.8052793080653767
