qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
64,ablation_no_qe,Cho tôi biết điểm chuẩn ngành Kiến trúc (đào tạo bằng tiếng Việt) năm 2025?,"Theo bảng điểm chuẩn, ngành Kiến trúc (đào tạo bằng tiếng Việt) năm 2025 lấy 21.75 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580101V | Kiến trúc (đào tạo bằng tiếng Việt) | 2025 | 21.75 | KHOA XÂY DỰNG |","[""   ma_nganh                            ten_nganh   nam   diem           khoa\n0  7580101V  Kiến trúc (đào tạo bằng tiếng Việt)  2025  21.75  KHOA XÂY DỰNG""]",[],text2sql,28.895,0.193,1.0,0.8137098889478495
65,ablation_no_qe,"Năm 2024, ngành Thiết kế đồ họa (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Thiết kế đồ họa (CTĐT Tiếng Việt) trong năm 2024 lấy 26.5 điểm.,"| ma_nganh  | ten_nganh                                   | nam  | diem | khoa                         |
|----------:|---------------------------------------------|-----:|-----:|-----------------------------|
| 7210403V  | Thiết kế đồ họa (CTĐT Tiếng Việt)           | 2024 | 26.5 | KHOA IN VÀ TRUYỀN THÔNG     |","[""   ma_nganh                          ten_nganh   nam  diem                     khoa\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2024  26.5  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,17.394,0.212,1.0,0.804236241701454
66,ablation_no_qe,Ngành Kiến trúc nội thất (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn bao nhiêu?,Điểm trúng tuyển ngành Kiến trúc nội thất (đào tạo bằng tiếng Việt) năm 2025 là 21.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,12.193,0.206,0.0,0.0
67,ablation_no_qe,Ngành Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) năm 2025 là 22.5 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt) | 2025 | 22.5 |","[""   ma_nganh                                                          ten_nganh   nam  diem           khoa\n0  7580205V  Kỹ thuật xây dựng công trình giao thông (đào tạo bằng tiếng Việt)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,18.96,0.192,1.0,0.847237684349749
68,ablation_no_qe,"Năm 2023, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) là bao nhiêu?","Theo dữ liệu tuyển sinh, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2023 là 20.5 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510801V | Công nghệ kỹ thuật in (CTĐT Tiếng Việt) | 2023 | 20.5 | KHOA IN VÀ TRUYỀN THÔNG |","[""   ma_nganh                                ten_nganh   nam  diem                     khoa\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2023  20.5  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,19.165,0.195,1.0,0.833111964358903
69,ablation_no_qe,Ngành Quản lý xây dựng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm trúng tuyển ngành Quản lý xây dựng (đào tạo bằng tiếng Việt) năm 2025 là 22.5 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | --- | --- | --- |
| 7580302V | Quản lý xây dựng (đào tạo bằng tiếng Việt) | 2025 | 22.5 | KHOA XÂY DỰNG |","[""    ma_nganh                                            ten_nganh   nam  diem           khoa\n0  7580302BP  Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước)  2025  22.5  KHOA XÂY DỰNG\n1   7580302V           Quản lý xây dựng (đào tạo bằng tiếng Việt)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,16.518,0.2,1.0,0.8320252192880612
70,ablation_no_qe,Điểm chuẩn ngành Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,Ngành Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 23.35 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7810202V | Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt) | 2025 | 23.35 | KHOA THỜI TRANG VÀ DU LỊCH |","[""   ma_nganh                                            ten_nganh   nam   diem                        khoa\n0  7810202V  Quản trị NH và DV ăn uống (đào tạo bằng tiếng Việt)  2025  23.35  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,19.031,0.199,1.0,0.913704209382506
71,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) năm 2025?,Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) năm 2025 là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7840110V | Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt) | 2025 | 22.0 | KHOA XÂY DỰNG |","[""   ma_nganh                                              ten_nganh   nam  diem           khoa\n0  7840110V  Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt)  2025  22.0  KHOA XÂY DỰNG""]",[],text2sql,18.131,0.198,1.0,0.9093461448051309
72,ablation_no_qe,"Năm 2024, điểm chuẩn ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) là bao nhiêu?",Điểm trúng tuyển ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) năm 2024 là 21.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580205V | Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) | 2024 | 21.55 | KHOA XÂY DỰNG |","[""   ma_nganh                                                  ten_nganh   nam   diem           khoa\n0  7580205V  Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  2024  21.55  KHOA XÂY DỰNG""]",[],text2sql,21.308,0.201,1.0,0.8097849908055587
73,ablation_no_qe,Ngành Môi trường và Phát triển bền vững năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển chương trình đào tạo Môi trường và Phát triển bền vững năm 2025 là 21.25 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Chương trình đào tạo Môi trường và Phát triển bền vững (thuộc ngành Quản lý tài nguyên & môi trường) (đào tạo bằng tiếng Việt) | 2025 | 21.25 |","[""   ma_nganh                                                                                                                       ten_nganh   nam   diem                                 khoa\n0  7850101V  Chương trình đào tạo Môi trường và Phát triển bền vững (thuộc ngành Quản lý tài nguyên & môi trường) (đào tạo bằng tiếng Việt)  2025  21.25  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.565,0.197,1.0,0.833295544191373
74,ablation_no_qe,Điểm chuẩn ngành Công nghệ thông tin (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ thông tin (đào tạo bằng tiếng Anh) năm 2025 là 26.4 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480201A | Công nghệ thông tin (đào tạo bằng tiếng Anh) | 2025 | 26.4 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                                     ten_nganh   nam  diem                      khoa\n0  7480201A  Công nghệ thông tin (đào tạo bằng tiếng Anh)  2025  26.4  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,19.646,0.206,1.0,0.8366195401578053
75,ablation_no_qe,"Năm 2022, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Điểm trúng tuyển ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) năm 2022 là 17 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""   ma_nganh                               ten_nganh   nam  diem                     khoa\n0  7520117V  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  2022  17.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.649,0.206,1.0,0.7938360301231531
76,ablation_no_qe,Ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) năm 2025 là 26.2 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480108V | Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt) | 2025 | 26.20 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                              ten_nganh   nam   diem                 khoa\n0  7480108A   Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Anh)  2025  25.45  KHOA ĐIỆN - ĐIỆN TỬ\n1  7480108V  Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Việt)  2025  26.20  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,35.751,0.197,1.0,0.8369669507770158
77,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) năm 2025 là 24.15 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205A | Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh) | 2025 | 24.15 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                         ten_nganh   nam   diem                  khoa\n0  7510205A  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh)  2025  24.15  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,17.829,0.198,1.0,0.8450433728100556
78,ablation_no_qe,"Năm 2023, điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) năm 2023 là 27.2 điểm.,"| nam | ma_nganh | ten_nganh | diem |
|---:|---|---|---:|
| 2023 | 7140231V | Sư phạm tiếng Anh (CTĐT Tiếng Việt) | 27.2 |","[""    nam  ma_nganh                            ten_nganh  diem\n0  2023  7140231V  Sư phạm tiếng Anh (CTĐT Tiếng Việt)  27.2""]",[],text2sql,17.031,0.201,1.0,0.8118917871897146
79,ablation_no_qe,Ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật) năm 2025 là 23.55 điểm.,"|ma_nganh|ten_nganh|nam|diem|khoa|
|---|---|---:|---:|---|
|7510205N|Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)|2025|23.55|KHOA CƠ KHÍ ĐỘNG LỰC|","[""   ma_nganh                                          ten_nganh   nam   diem                  khoa\n0  7510205N  Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)  2025  23.55  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,19.976,0.194,1.0,0.8505806045446908
80,ablation_no_qe,"Điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) năm 2025 có điểm trúng tuyển là 26.75 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510301V | Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt) | 2025 | 26.75 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                   ten_nganh   nam   diem                 khoa\n0  7510301V  Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Việt)  2025  26.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.122,0.204,1.0,0.8305556902299402
81,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2022 là 20.75 điểm.","| Điểm |
|-----:|
| 20.75 |","[""    diem\n0  20.75""]",[],text2sql,18.084,0.204,0.75,0.7424816189613205
82,ablation_no_qe,Ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) năm 2025 là 23.64 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201A | Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh) | 2025 | 23.64 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem                     khoa\n0    7510201A                                                          Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh)  2025  23.64  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.813,0.192,1.0,0.8400129000066306
83,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 25 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510203A | Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh) | 2025 | 25.0 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                               ten_nganh   nam  diem                     khoa\n0  7510203A  Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Anh)  2025  25.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.574,0.195,1.0,0.8476496186977185
84,ablation_no_qe,"Năm 2024, ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Điểm trúng tuyển ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2024 là 24.57 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | --- | --- | --- |
| 7220201V | Ngôn ngữ Anh (CTĐT Tiếng Việt) | 2024 | 24.57 | KHOA NGOẠI NGỮ |","[""   ma_nganh                       ten_nganh   nam   diem            khoa\n0  7220201V  Ngôn ngữ Anh (CTĐT Tiếng Việt)  2024  24.57  KHOA NGOẠI NGỮ""]",[],text2sql,16.279,0.198,1.0,0.8316247349988366
85,ablation_no_qe,Ngành Cơ khí – Tự động Hóa (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn của chương trình đào tạo Cơ khí – Tự động Hóa năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201TDA | Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh) | 2025 | 23.37 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem                     khoa\n0  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.748,0.211,1.0,0.8253093531217909
86,ablation_no_qe,Điểm chuẩn ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,"Theo dữ liệu tuyển sinh, ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) năm 2025 lấy 22.8 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510202A | Công nghệ chế tạo máy (đào tạo bằng tiếng Anh) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                       ten_nganh   nam  diem                     khoa\n0  7510202A  Công nghệ chế tạo máy (đào tạo bằng tiếng Anh)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,20.98,0.195,1.0,0.82832683140381
87,ablation_no_qe,"Năm 2023, điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) là bao nhiêu?",Điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Anh) vào năm 2023 là 25.98 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7480201A | Công nghệ thông tin (CTĐT Tiếng Anh) | 2023 | 25.98 |","[""   ma_nganh                             ten_nganh   nam   diem\n0  7480201A  Công nghệ thông tin (CTĐT Tiếng Anh)  2023  25.98""]",[],text2sql,14.638,0.197,1.0,0.8171050640188716
88,ablation_no_qe,Ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) năm 2025 là 22.8 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510202N | Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật) | 2025 | 22.8 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                        ten_nganh   nam  diem                     khoa\n0  7510202N  Công nghệ chế tạo máy (đào tạo bằng tiếng Nhật)  2025  22.8  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,14.865,0.201,1.0,0.8471169212930757
89,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025?,Điểm chuẩn ngành Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) năm 2025 là 23.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510406V | Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt) | 2025 | 23.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                                ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ Kỹ thuật môi trường (đào tạo bằng tiếng Việt)  2025  23.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.18,0.196,1.0,0.8268071574471323
90,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) có mức điểm chuẩn là 18.7 điểm.","| ten_nganh | nam | diem | ma_nganh |
|---|---:|---:|---|
| Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt) | 2022 | 18.7 | 7510206V |","[""                                    ten_nganh   nam  diem  ma_nganh\n0  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  2022  18.7  7510206V""]",[],text2sql,14.72,0.196,1.0,0.9004069729885975
91,ablation_no_qe,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) năm 2025 là 23 điểm.","| ten_nganh | nam | diem |
| --- | --- | --- |
| Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật) | 2025 | 23.0 |","[""   ma_nganh                                                          ten_nganh  diem   nam                 khoa\n0  7510302N  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Nhật)  23.0  2025  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.696,0.199,1.0,0.8985702758177427
92,ablation_no_qe,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) năm 2025 là 25.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | ---: | ---: | --- |
| 7510303A | Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh) | 2025 | 25.75 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                              ten_nganh   nam   diem                 khoa\n0  7510303A  Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh)  2025  25.75  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.884,0.21,1.0,0.8410389541761983
93,ablation_no_qe,"Năm 2023, điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) là bao nhiêu?",Điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) trong năm 2023 là 27 điểm.,"| ma_nganh | ten_nganh                                | nam  | diem | khoa          |
|----------|-------------------------------------------|------|------|---------------|
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt)     | 2023 | 27.0 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2023  27.0  KHOA KINH TẾ""]",[],text2sql,15.38,0.196,1.0,0.8120445582600117
94,ablation_no_qe,Ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) năm 2025 là 27.65 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510605V | Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt) | 2025 | 27.65 | KHOA KINH TẾ |","[""   ma_nganh                                                      ten_nganh   nam   diem          khoa\n0  7510605V  Logistics và quản lý chuỗi cung ứng (đào tạo bằng tiếng Việt)  2025  27.65  KHOA KINH TẾ""]",[],text2sql,17.546,0.207,1.0,0.8430682604344261
95,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025?,Điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Anh) năm 2025 là 24.55 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,13.112,0.201,0.0,0.0
96,ablation_no_qe,"Năm 2024, ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) năm 2024 có điểm trúng tuyển là 24.4 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510206N | Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật) | 2024 | 24.4 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                    ten_nganh   nam  diem                  khoa\n0  7510206N  Công nghệ kỹ thuật nhiệt (CTĐT Việt - Nhật)  2024  24.4  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,16.36,0.19,1.0,0.8980566060645684
97,ablation_no_qe,Ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 là 22.15 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7520212A | Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) | 2025 | 22.15 |","[""   ma_nganh                                                  ten_nganh   nam   diem\n0  7520212A  Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh)  2025  22.15""]",[],text2sql,31.284,0.194,1.0,0.7949138284159746
98,ablation_no_qe,Điểm chuẩn ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7540101A | Công nghệ thực phẩm (đào tạo bằng tiếng Anh) | 2025 | 22.0 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7540101A  Công nghệ thực phẩm (đào tạo bằng tiếng Anh)  2025  22.0  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,16.842,0.199,1.0,0.8436870150336638
99,ablation_no_qe,"Năm 2023, ngành Kế toán (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Ngành Kế toán (CTĐT Tiếng Việt) năm 2023 có điểm chuẩn trúng tuyển là 26 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 26.0 |","[""   ma_nganh                  ten_nganh  diem\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  26.0""]",[],text2sql,13.433,0.19,1.0,0.8417409195698132
100,ablation_no_qe,"Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 là 24.25 điểm.","|ma_nganh|ten_nganh|nam|diem|khoa|
|---:|---|---:|---:|---|
|7510301A|Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)|2025|24.25|KHOA ĐIỆN - ĐIỆN TỬ|","[""   ma_nganh                                                  ten_nganh   nam   diem                 khoa\n0  7510301A  Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)  2025  24.25  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,28.824,0.196,1.0,0.8662613796841305
